kpid,image__id,image_name,date_time,depth,label,code,x,y,latitude,longitude,altitude,pitch,roll,salinity,temperature,yaw
893506,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.561504143,0.776619993,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893505,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.321910085,0.788733312,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893504,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.274501152,0.205600782,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893503,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.748933667,0.733637252,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893502,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.887287346,0.330771736,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893501,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.798254645,0.273526539,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893500,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.29332745,0.645327255,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893499,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.397852625,0.067144253,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893498,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.822817081,0.02585477,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893497,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.005049762,0.999934875,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893496,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.936020003,0.568283947,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893495,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.546992205,0.462845979,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
893494,2651489,PR_20081008_001946_750_LC16,2008-10-08 00:19:46.750142+00:00,74.81331616,241,SUS,0.074373682,0.424617388,-43.06889729,147.9842321,2.01,,,35.17211024,11.99241732,
892919,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.359237105,0.461147658,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892918,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.572563248,0.62815085,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892917,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.135565797,0.352113593,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892916,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.133310453,0.637334723,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892915,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.095508923,0.395883541,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892914,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.134830359,0.513906077,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892913,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.366689547,0.564059142,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892912,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.424200824,0.052693285,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892911,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.874240047,0.010095747,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892910,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.903755638,0.481599687,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892909,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.251421847,0.630625936,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892908,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.762747598,0.264769101,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892907,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.919690135,0.243796001,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892906,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.906991567,0.966781736,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892905,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.773337909,0.39366899,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892904,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.739017454,0.183156386,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892903,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.677387723,0.560932717,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892902,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.147528927,0.338956556,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892901,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.993577172,0.689441803,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892900,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.759119435,0.035888751,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892899,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.687144538,0.516771966,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892898,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.172582859,0.729173451,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892897,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.368503628,0.345665342,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892896,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.349676407,0.984237608,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892895,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.694204746,0.548231616,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892894,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,241,SUS,0.586487547,0.137627825,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892943,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,166,BRYS,0.521867033,0.367029245,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892942,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,21,SPHT,0.854579329,0.975184003,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892941,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,273,UNS,0.623014317,0.112225624,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892940,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,273,UNS,0.221710139,0.493128379,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892939,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,273,UNS,0.161502255,0.88021885,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892938,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,273,UNS,0.116983722,0.842962288,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892937,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,248,SUPB,0.878995882,0.474500098,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892936,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,33,MOG,0.881202197,0.144727415,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892935,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,33,MOG,0.782310257,0.849084869,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892934,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,33,MOG,0.692635811,0.911157429,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892933,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,33,MOG,0.182977054,0.336351202,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892932,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,33,MOG,0.33692881,0.176838403,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892931,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,33,MOG,0.671504217,0.90796587,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892930,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.263679153,0.559955709,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892929,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.093547754,0.173972514,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892928,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.509560698,0.38572266,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892927,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.158315356,0.648407477,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892926,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.297117082,0.029766169,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892925,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.395420671,0.085976682,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892924,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.459992155,0.87904644,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892923,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.855020592,0.323389566,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892922,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.792557364,0.109815671,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892921,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.734800941,0.135022471,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892920,2649940,PR_20081008_001806_730_LC16,2008-10-08 00:18:06.730450+00:00,74.99578952,2,BIOTA,0.690380467,0.40298313,-43.06873409,147.983704,2.01,,,35.17368504,11.99123622,
892443,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,658,SPCC,0.569166667,0.543614113,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892442,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,658,SPCC,0.861127451,0.689102981,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892441,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,16,SPMSI,0.318431373,0.703749512,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892440,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,21,SPHT,0.639411765,0.437898711,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892439,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,166,BRYS,0.859803922,0.412055722,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892438,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,27,SPEB,0.341470588,0.881200365,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892437,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,273,UNS,0.96627451,0.940502539,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892436,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,29,SPCE,0.712843137,0.949160266,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892435,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,248,SUPB,0.95127451,0.025712798,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892434,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,248,SUPB,0.654509804,0.880939982,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892433,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,248,SUPB,0.461813725,0.330621013,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892432,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,248,SUPB,0.273970588,0.735451113,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892431,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,248,SUPB,0.938970588,0.018942846,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892430,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,248,SUPB,0.807401961,0.914008593,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892429,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,33,MOG,0.497794118,0.485874235,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892428,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,33,MOG,0.837303922,0.576552532,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892427,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,33,MOG,0.457696078,0.608254134,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892426,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,33,MOG,0.710735294,0.046738706,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892425,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.706176471,0.261879964,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892424,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.426519608,0.829254003,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892423,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.750784314,0.26676214,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892422,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.114215686,0.6903398,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892421,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.819166667,0.372086968,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892420,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.255490196,0.183179274,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892419,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.26622549,0.271969796,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892418,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.529019608,0.080783752,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892417,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.531911765,0.246582476,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892416,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.128823529,0.15076162,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892415,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.40372549,0.363038667,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892414,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.70245098,0.138588725,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892413,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.944803922,0.687215206,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892412,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.009362745,0.454628304,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892411,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.343872549,0.226337716,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892410,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.906911765,0.215662023,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892409,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.384754902,0.592045307,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892408,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.462794118,0.378661633,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892407,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.085784314,0.133120687,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892406,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,2,BIOTA,0.360343137,0.153886213,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892405,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.161862745,0.805168598,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892404,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.471323529,0.956450983,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892403,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.430539216,0.294362713,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892402,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.117401961,0.015362583,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892401,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.932941176,0.576357245,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892400,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.351176471,0.47311548,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892399,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.265735294,0.469209738,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892398,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.580784314,0.623161047,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892397,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.122352941,0.629214946,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892396,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.265441176,0.743132405,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892395,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.168137255,0.120036454,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
892394,2648415,PR_20081008_001626_721_LC16,2008-10-08 00:16:26.721440+00:00,74.87837216,241,SUS,0.033823529,0.367204791,-43.06884435,147.9833936,2,,,35.17488889,11.98722222,
891893,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,233,AUS,0.634630465,0.494854091,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891892,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,233,AUS,0.822681827,0.143368942,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891891,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,233,AUS,0.641050774,0.503712871,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891890,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,273,UNS,0.352234856,0.796248046,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891889,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,273,UNS,0.016222309,0.30875456,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891888,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,273,UNS,0.100862576,0.041883794,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891887,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,273,UNS,0.027886689,0.629624805,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891886,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,273,UNS,0.00333268,0.501172486,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891885,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,248,SUPB,0.135267595,0.691050026,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891884,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,248,SUPB,0.4877475,0.482087024,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891883,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,33,MOG,0.293275828,0.81455185,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891882,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,33,MOG,0.387424035,0.097576863,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891881,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,33,MOG,0.345814546,0.530419489,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891880,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,33,MOG,0.389433444,0.436034393,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891879,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,33,MOG,0.444667712,0.690789474,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891878,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,33,MOG,0.802685748,0.133858781,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891877,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,33,MOG,0.49838267,0.176654508,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891876,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.7485297,0.865880667,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891875,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.639580474,0.619332986,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891874,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.978239561,0.62193851,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891873,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.392227014,0.124739448,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891872,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.733679671,0.812467431,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891871,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.939766712,0.095948411,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891870,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.884728485,0.036477332,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891869,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.141442854,0.560187598,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891868,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.585032347,0.629233976,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891867,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,2,BIOTA,0.150215644,0.032569046,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
891866,2646929,PR_20081008_001446_707_LC16,2008-10-08 00:14:46.707842+00:00,74.29003778,241,SUS,0.373554205,0.479416363,-43.06923804,147.9831713,2.02,,,35.17443137,11.98913725,
