kpid,image__id,image_name,date_time,campaign,deployment,depth,label,code,x,y,latitude,longitude,altitude,pitch,roll,salinity,temperature,yaw
907085,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,47,MALAR,0.460149562137164,0.886104932618082,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907084,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.707271474958182,0.997579484495617,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907083,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.442093869920299,0.5321863142745,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907082,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.699202991242743,0.975467748266387,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907081,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.0445242546492177,0.814405338217977,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907080,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.248499458821214,0.852675650922413,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907079,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.632342812161763,0.364516551092503,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907078,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.791055790613008,0.387086222687426,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907077,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.947358063563908,0.919926730341489,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907076,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.0869821902981403,0.946094465524009,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907075,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.139919315162846,0.192071176239696,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907074,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.923349404703336,0.725107941907628,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907073,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,39,MA,0.749188231821313,0.0483448907497056,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907072,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,59,MAEFR,0.356686017908098,0.776135025513542,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907071,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,59,MAEFR,0.173177211453311,0.814928692921628,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907070,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,67,MAENR,0.921135491488734,0.447206594269266,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907069,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.639574928662796,0.569671594923459,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907068,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.633671160090524,0.843582362946487,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907067,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.618222965659746,0.375245322517336,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907066,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.384827314769261,0.0986523616381002,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907065,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.624766309160681,0.642941253434515,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907064,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.305520023615074,0.291443150595316,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907063,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.302125356686018,0.564568886562868,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907062,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.980074781068582,0.564372628548999,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907061,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.765521991537932,0.86615203454141,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907060,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.567056971366722,0.917767892188931,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907059,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.134802715733543,0.527672379955515,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907058,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.0539702843648529,0.622726678006019,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907057,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.938895995276985,0.188276854638231,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907056,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.630571681590082,0.594334685332984,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907055,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.388566368198367,0.142483318068821,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907054,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.979189215782741,0.190501112128745,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907053,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.162993210666142,0.985084390945964,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907052,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.709682180458526,0.795302891534738,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907051,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.1135983469448,0.0919141698286013,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907050,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.201170914100167,0.159754023289284,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907049,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.568040932795434,0.0608399842993589,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907048,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,2,BIOTA,0.204171996457739,0.430786340442235,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907047,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,241,SUS,0.645478697235068,0.893955253172838,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907046,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,241,SUS,0.642674407163239,0.881590998299097,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907045,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,241,SUS,0.933976188133425,0.332068559466178,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
907044,2687261,PR_20081007_011802_340_LC16,2008-10-07 01:18:02.340940+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,43.184940371659,241,SUS,0.925169733346453,0.29543373021065,-43.0510306502,147.964249612,2.01,,,35.1636707317073,12.001,
906593,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.20058053724294,0.312442758079288,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906592,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.183312014169045,0.408936281564831,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906591,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.495227787070747,0.16832395656156,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906590,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.2699006198957,0.339918880020934,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906589,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.26006100560858,0.900497186968468,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906588,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.169536554167077,0.443281433991888,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906587,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.137557807733937,0.185921758471804,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906586,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.172144051953163,0.235313358628811,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906585,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.0815212043687887,0.340442234724585,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906584,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,47,MALAR,0.609514907015645,0.0738584325526626,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906583,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.427482042703926,0.638296480439618,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906582,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.0430975105775854,0.632670417375376,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906581,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.928810390632687,0.640847834619914,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906580,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.35688281019384,0.437197435561952,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906579,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.18906818852701,0.795302891534738,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906578,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.266161566466595,0.186445113175455,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906577,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.397323624913903,0.747546774826639,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906576,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.0300108235757158,0.387740416066989,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906575,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.220456558102922,0.0659426926599503,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906574,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.192708845813244,0.938636660996991,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906573,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.501771130571682,0.319769723930394,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906572,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.200482141100069,0.918814601596232,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906571,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.379710715339959,0.773060316629596,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906570,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.877742792482535,0.216472589297396,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906569,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.342418577191774,0.442300143922544,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906568,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.354078520122011,0.496009420384666,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906567,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.880596280625799,0.414104409263378,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906566,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.310833415330119,0.630576998560775,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906565,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.273984059824855,0.212547429020018,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906564,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.931221096133032,0.480177940599241,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906563,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.188084227098298,0.112586680622792,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906562,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.923644593131949,0.385581577914431,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906561,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,45,MALCB,0.953311030207616,0.379562998822452,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906560,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,39,MA,0.297156351471022,0.314797854245715,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906559,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,39,MA,0.715881137459412,0.12004448514981,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906558,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,67,MAENR,0.542162747220309,0.320751013999738,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906557,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.949030797992719,0.968075363077326,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906556,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.876709632982387,0.143791704827947,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906555,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.862097805766014,0.822648174800471,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906554,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.411640263701663,0.580727463038074,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906553,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.44174948342025,0.960421300536439,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906552,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.696103512742301,0.211369880936805,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906551,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.556036603365148,0.791508569933272,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906550,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.544179868149169,0.507130707837237,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906549,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.750467381678638,0.614941776789219,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906548,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.872281806553183,0.148371058484888,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906547,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.637557807733937,0.354245715033364,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906546,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.690248942241464,0.176893889833835,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906545,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.528534881432648,0.781957346591653,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906544,2686006,PR_20081007_011622_327_LC16,2008-10-07 01:16:22.327759+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,36.5357482422579,2,BIOTA,0.547820525435403,0.72824807012953,-43.0506297097,147.964219924,2.607,,,35.1618414634146,12.001,
906093,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,171,BRYHF,0.775705992325101,0.339068428627502,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906092,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,166,BRYS,0.971760306995966,0.611278293863666,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906091,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,166,BRYS,0.269408639181344,0.139277770508962,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906090,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,166,BRYS,0.938551608776936,0.936216145492608,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906089,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.516038571288006,0.859021326704174,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906088,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.648184591164026,0.882114353002748,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906087,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.225228771032176,0.025513541802957,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906086,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.272409721538916,0.411095119717388,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906085,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.950113155564302,0.883226481748005,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906084,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.49552297549936,0.992280518121157,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906083,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.782741316540392,0.764752060709146,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
906082,2684835,PR_20081007_011446_312_LC16,2008-10-07 01:14:46.312859+00:00,Tasmania 2008,r20081006_231255_waterfall_05_transect,33.20641165854,45,MALCB,0.202056479386008,0.963103493392647,-43.0502774378,147.964189345,2.873,,,35.1549,11.9981,
